Channel,Watch time,Stream time,Peak viewers,Average viewers,Followers Prev Yr,Followers,Followers gained,Partnered,Mature,Mean weekly watch hours,Mean weekly stream hours,Followers / 100000,1 / Average viewers,ln(Followers),ln(Average viewers),ln(Mean weekly watch hours),ln(Mean weekly stream hours)
AkuASMR,333182295,515040,1624,647,410984,571049,160065,1,0,106789.19711538461,165.07692307692307,5.71049,0.0015455950540958269,13.255230299317077,6.472346294500901,11.578612049787152,5.106411565729107
æ©˜ã²ãªã® (hinanotachiba7),331905510,61215,29282,5422,197487,418407,220920,1,0,106379.97115384616,19.620192307692307,4.18407,0.00018443378827001107,12.944209921994428,8.598220030058611,11.574772597134833,2.9765592557044878
pokimane,331459140,36480,35530,9085,9256829,9332986,76157,1,0,106236.90384615384,11.692307692307692,93.32986,0.0001100715465052284,16.049065564493187,9.114379980830272,11.57342682127123,2.4589311633847397
Wirtual,330786315,59700,12762,5540,334228,421990,87762,1,0,106021.25480769231,19.134615384615383,4.2199,0.00018050541516245486,12.952736896054914,8.61974977974133,11.571394870047047,2.9514990185771652
Smoke,330582810,81015,19622,4080,285433,316820,31387,1,0,105956.02884615384,25.966346153846153,3.1682,0.00024509803921568627,12.666089068242842,8.313852267398207,11.570779464825575,3.256801320891573
çƒŸèŠ±è¹¦è¹¦è¹¦ (hennie2001),330166065,178530,7421,1849,57684,116105,58421,1,0,105822.45673076923,57.22115384615385,1.16105,0.0005408328826392645,11.662250233080792,7.522400231387125,11.569518032317617,4.046923652503479
Brunenger,328137555,60315,22365,5440,840703,1025736,185033,1,0,105172.29326923077,19.33173076923077,10.25736,0.0001838235294117647,13.840920961661448,8.601534339849989,11.563355172631773,2.961747827195956
TheRunningManZ,327322470,105435,9665,3104,294195,341019,46824,1,0,104911.04807692308,33.79326923076923,3.41019,0.00032216494845360824,12.739693473188511,8.04044688130311,11.56086810892368,3.5202616474745874
IsVolcano,327176925,172020,12395,1901,149090,197999,48909,1,0,104864.39903846153,55.13461538461539,1.97999,0.0005260389268805891,12.196017259158868,7.550135342488429,11.560423356786364,4.009777747301943
Aztecross,326312550,101355,60684,3219,264799,384684,119885,1,0,104587.35576923077,32.48557692307692,3.84684,0.00031065548306927616,12.86017749702545,8.076826031298808,11.557777941558857,3.4807962038508564
sinatraa,325841700,79725,45093,4087,1775284,1856435,81151,1,0,104436.44230769231,25.552884615384617,18.56435,0.00024467824810374357,14.434168539866754,8.315566483564277,11.55633395777185,3.2407502110747304
Thijs,325125315,88305,16154,3681,788592,793652,5060,1,0,104206.83173076923,28.302884615384617,7.93652,0.00027166530834012495,13.584400356999732,8.210939733379021,11.554132969787224,3.3429637293269434
ãŠã«ã‚„ (oniyadayo),324743970,56535,19442,5744,218807,273689,54882,1,0,104084.60576923077,18.120192307692307,2.73689,0.00017409470752089137,12.519747704232092,8.65591111072806,11.552959364409736,2.8970269135658175
Grimmmz,324023430,202680,18136,1598,1043167,1051557,8390,1,1,103853.66346153847,64.96153846153847,10.51557,0.0006257822277847309,13.865782480929571,7.37650812632622,11.5507381051533,4.173795378786318
TeamLiquid,323486235,35790,65012,9038,212840,271630,58790,1,0,103681.48557692308,11.471153846153847,2.7163,0.00011064394777605666,12.512196125120557,9.109193189971226,11.549078839964576,2.4398355229565434
anny,323208645,116250,8073,2780,221415,351155,129740,1,1,103592.51442307692,37.25961538461539,3.51155,0.00035971223021582735,12.768983000415027,7.930206206684683,11.548220351593525,3.617910042646075
ë˜˜ë˜˜ë˜˜ì´_ (jungtaejune),321035025,178380,6629,1799,145623,146403,780,1,1,102895.84134615384,57.17307692307692,1.46403,0.0005558643690939411,11.894118372102673,7.494986233950533,11.541472506487997,4.04608310441667
Bichouu_,320974425,77445,15288,4144,704942,775787,70845,1,1,102876.41826923077,24.822115384615383,7.75787,0.00024131274131274132,13.561633276951499,8.329416783939319,11.541283724219511,3.211735005178331
VALORANT_Americas,320923185,27165,65954,11813,412819,628779,215960,1,0,102859.99519230769,8.70673076923077,6.28779,0.00008465250148141877,13.351535122592878,9.37695589894852,11.541124072588751,2.1640963781820957
koreshzy,320705970,31725,45315,10109,1266235,1718281,452046,1,1,102790.375,10.16826923076923,17.18281,0.00009892175289346128,14.356834930433209,9.221181395154058,11.54044699921512,2.31927201177906
Franio,320294460,58395,16456,5485,322603,419937,97334,1,0,102658.48076923077,18.716346153846153,4.19937,0.00018231540565177758,12.947859979008426,8.609772372709331,11.539163037341543,2.929397267909138
Vinesauce,319834065,56085,31766,5702,554725,595949,41224,1,1,102510.91826923077,17.97596153846154,5.95949,0.00017537706068046299,13.297910371916327,8.648572269472618,11.537724591587592,2.889035395275796
Brawlhalla,319647510,29910,38127,10687,1842479,2045004,202525,1,0,102451.125,9.586538461538462,20.45004,0.00009357162908206232,14.530910303447346,9.276783328524896,11.53714113457308,2.2603598708204657
Nikof,318535815,85665,42915,3718,433774,624563,190789,1,0,102094.8125,27.45673076923077,6.24563,0.00026896180742334586,13.344807484164217,8.220941168281389,11.533657194830644,3.3126113389635448
Bawkbasoup,318452565,150855,8027,2111,157365,180379,23014,1,1,102068.12980769231,48.35096153846154,1.80379,0.0004737091425864519,12.102815471852464,7.65491704784832,11.533395808585343,3.8784861087431626
Putupau,318367365,141945,18241,2242,371959,439356,67397,1,0,102040.82211538461,45.49519230769231,4.39356,0.00044603033006244426,12.993065297368807,7.715123603632105,11.533128229018516,3.8176066568069147
Ben_,318204060,137610,21989,2312,100124,139196,39072,1,0,101988.48076923077,44.10576923076923,1.39196,0.00043252595155709344,11.843638290837395,7.7458682297922685,11.532615152253932,3.7865905954557992
frttt,318134835,185565,14717,1714,437394,563266,125872,1,0,101966.29326923077,59.47596153846154,5.63266,0.0005834305717619603,13.24150726446005,7.446585099157725,11.532397579508286,4.085572223161513
AlveusSanctuary,318041955,524700,11846,606,88243,163338,75095,1,0,101936.52403846153,168.17307692307693,1.63338,0.0016501650165016502,12.003576952439115,6.406879986069314,11.532105585200668,5.124993668871275
superjj102,317752680,133185,5488,2385,155711,164037,8326,1,0,101843.80769230769,42.6875,1.64037,0.0004192872117400419,12.007847291116379,7.776954403322442,11.531195621498439,3.753906137331009
telefe,316753575,91410,76912,3465,298538,483681,185143,1,0,101523.58173076923,29.298076923076923,4.83681,0.0002886002886002886,13.089180877493781,8.150467911624004,11.528046382801854,3.3775218798443363
Shadoune666,316621590,123435,690360,2564,830297,1864594,1034297,1,0,101481.27884615384,39.5625,18.64594,0.000390015600624025,14.438553892991221,7.849323818040561,11.527629615586454,3.677881699904395
imaqtpie,316466475,166845,12840,1896,2606087,2581025,-25062,1,0,101431.5625,53.47596153846154,25.81025,0.0005274261603375527,14.763697164821993,7.547501682814967,11.527139588964,3.9792322358907115
ì˜¥ëƒ¥ì´ (rooftopcat99),315658770,112665,15451,2801,313040,335734,22694,1,0,101172.68269230769,36.11057692307692,3.35734,0.0003570153516601214,12.724074458745132,7.937731775260109,11.52458406552632,3.5865858119846936
XAROLA_,314485980,177285,20075,1774,141391,266777,125386,1,0,100796.78846153847,56.82211538461539,2.66777,0.0005636978579481398,12.494168382411026,7.480992162869525,11.520861773611239,4.0399256053109225
QTCinderella,314036415,45255,354755,6939,883137,1017866,134729,1,0,100652.69711538461,14.504807692307692,10.17866,0.00014411298457991066,13.833218836780201,8.844912950899548,11.519431227682423,2.674480159457743
RiotGamesJP,314003790,36465,46723,8611,274897,301635,26738,1,0,100642.24038461539,11.6875,3.01635,0.00011613053071652537,12.616972956128278,9.060795734696166,11.51932733305985,2.4585198946148052
ANTILIPSI,313666065,520620,3285,602,88976,106459,17483,1,0,100533.99519230769,166.8653846153846,1.06459,0.0016611295681063123,11.575515213483309,6.400257445308821,11.518251209904019,5.117187407212063
DreadzTV,313548285,110805,17144,2829,688724,698191,9467,1,0,100496.24519230769,35.51442307692308,6.98191,0.0003534817956875221,13.456247983280678,7.947678571301568,11.517875644512747,3.56993889782742
ElChiringuitoTV,312159375,140655,34590,2219,846712,960000,113288,1,0,100051.08173076923,45.08173076923077,9.6,0.0004506534474988734,13.77468856344402,7.704811922932594,11.513436151855172,3.808477081718307
Strippin,311807820,139920,11221,2228,317585,328865,11280,1,0,99938.40384615384,44.84615384615385,3.28865,0.0004488330341113106,12.70340261119083,7.708859601047175,11.512309313649522,3.803237828888956
SolaryFortnite,311707860,491250,16262,634,2095346,2217299,121953,1,0,99906.36538461539,157.45192307692307,22.17299,0.0015772870662460567,14.611800346442024,6.452048954437226,11.511988680170484,5.05912016136208
Deadlyslob,310765530,125295,38290,2480,398127,413123,14996,1,0,99604.33653846153,40.15865384615385,4.13123,0.0004032258064516129,12.931500648426596,7.8160138391590275,11.508960982167658,3.6928379550545882
ç¾…å‚‘ (roger9527),310204680,52155,17229,5947,152529,188330,35801,1,0,99424.57692307692,16.716346153846153,1.8833,0.00016815200941651252,12.145951022188793,8.690642169706594,11.507154614829995,2.8163870523065433
MasterSnakou,310160235,110730,15642,2801,555143,639523,84380,1,0,99410.33173076923,35.49038461538461,6.39523,0.0003570153516601214,13.36847786495241,7.937731775260109,11.507011328196592,3.569261803888626
WillerZ,309191565,168510,66410,1834,308755,373188,64433,1,1,99099.86057692308,54.00961538461539,3.73188,0.0005452562704471102,12.829837593097528,7.51425465281641,11.503883313424286,3.98916209339106
í™”ë£¡ (bjfd),307678380,317145,3619,970,11806,18437,6631,1,0,98614.86538461539,101.64903846153847,0.18437,0.0010309278350515464,9.82211479407039,6.877296071497429,11.498977293776747,4.621526080723551
BURGAOfps,307617360,305235,4522,1007,218842,267160,48318,1,1,98595.30769230769,97.83173076923077,2.6716,0.0009930486593843098,12.495603008839572,6.914730892718563,11.498778950130811,4.583248969912871
Raxxanterax,307522980,160500,15015,1916,96570,217700,121130,1,0,98565.05769230769,51.44230769230769,2.177,0.0005219206680584551,12.290873247222638,7.557994958530806,11.498472093322361,3.9404609407486797
Psychoghost,307276545,94320,30437,3257,138160,171721,33561,1,1,98486.07211538461,30.23076923076923,1.71721,0.00030703101013202335,12.053626345755037,8.088561805276234,11.497670417318469,3.4088602544077244
emilyywang,306077730,116490,16453,2627,165716,220172,54456,1,0,98101.83653846153,37.33653846153846,2.20172,0.00038066235249333843,12.30216433805568,7.87359778968554,11.493761366463453,3.6199724305902947
AvoidingThePuddle,305716725,82455,15482,3707,411711,428376,16665,1,1,97986.12980769231,26.427884615384617,4.28376,0.0002697599136768276,12.967756593577453,8.217978203150732,11.492581215061461,3.2744196881593424
Sommerset,304790055,146355,29211,2082,1407822,1780635,372813,1,0,97689.12019230769,46.90865384615385,17.80635,0.0004803073967339097,14.392480600224156,7.641084249174914,11.489545472488178,3.848202175406632
pizfn,301249335,159615,17798,1887,636614,736250,99636,1,0,96554.27403846153,51.15865384615385,7.3625,0.0005299417064122947,13.509325013947933,7.54274354536855,11.477860554494294,3.9349316637404135
Shotzzy,301098600,54120,16654,5563,260187,447095,186908,1,0,96505.96153846153,17.346153846153847,4.47095,0.00017975912277548085,13.010526378979042,8.623892810075294,11.477360063019557,2.8533708014811965
luquitarodriguez,298657830,53970,409724,5533,371422,583166,211744,1,1,95723.66346153847,17.298076923076923,5.83166,0.0001807337791433219,13.276227158937349,8.618485442898109,11.46922081397629,2.8505953348091606
MST3K,298560870,524325,13724,569,80821,92883,12062,1,0,95692.58653846153,168.0528846153846,0.92883,0.0017574692442882249,11.43909591559175,6.343880434126331,11.468896108802618,5.124278719244767
zwebackhd,297306495,111480,15231,2666,329106,366212,37106,1,0,95290.54326923077,35.73076923076923,3.66212,0.00037509377344336085,12.810967679664357,7.888334500738654,11.46468585354574,3.5760122007923565
Uzra,297070305,189600,15990,1566,231534,238278,6744,1,0,95214.84134615384,60.76923076923077,2.38278,0.0006385696040868455,12.381193338220744,7.356279876550748,11.463891105122073,4.10708358799953
ä¾æ¸Ÿ (et_1231),297007335,151455,8157,1961,351890,397941,46051,1,0,95194.65865384616,48.54326923076923,3.97941,0.0005099439061703213,12.89405903207173,7.581209826196346,11.463679112628178,3.8824555493030033
Bagi,296859735,94200,66714,3151,763020,990561,227541,1,0,95147.35096153847,30.192307692307693,9.90561,0.00031735956839098697,13.806026728282513,8.055475141757274,11.463182031680285,3.4075871797609265
AnnieFuchsia,296163885,179310,8944,1651,347343,413220,65877,1,0,94924.32211538461,57.47115384615385,4.1322,0.0006056935190793458,12.931735417766799,7.409136443920128,11.460835243809132,4.051283149682882
BurkeBlack,295543290,169635,11210,1742,309431,320987,11556,1,1,94725.41346153847,54.37019230769231,3.20987,0.000574052812858783,12.6791559028497,7.462789157412448,11.458737600739124,3.995816068170009
UtopiaGaming,295476780,11655,58197,25352,10026,25670,15644,0,0,94704.09615384616,3.735576923076923,0.2567,0.000039444619753865575,10.153078273865185,10.140612901370757,11.45851253223923,1.3179022706663295
ë£©ì‚¼ (looksam),295069920,101955,21755,2894,303464,333704,30240,1,0,94573.69230769231,32.67788461538461,3.33704,0.0003455425017277125,12.718009651482127,7.970394907191429,11.457134622365638,3.4866985376453203
ê°•ì§€ (rkdwl12),294870630,97140,16471,3035,656693,713045,56352,1,0,94509.81730769231,31.134615384615383,7.13045,0.00032948929159802305,13.477299811009342,8.017966703493599,11.456458994939856,3.438320235096208
Bananirou,293784780,85065,18259,3453,376861,531095,154234,1,1,94161.78846153847,27.264423076923077,5.31095,0.0002896032435563278,13.182696191943279,8.146998697389993,11.452769735610389,3.30558266831271
StaysafeTV,293403060,166110,13925,1766,221722,238578,16856,1,1,94039.44230769231,53.24038461538461,2.38578,0.0005662514156285391,12.38245157986845,7.476472381163905,11.451469572263093,3.9748172176815944
BobRoss,292927005,234825,20684,1247,2058003,2098115,40112,1,0,93886.86057692308,75.26442307692308,20.98115,0.0008019246190858059,14.556549880544816,7.1284959456800365,11.449845725447023,4.321007554059189
adolfz,292227645,56670,19051,5156,635571,753682,118111,1,1,93662.70673076923,18.16346153846154,7.53682,0.0001939487975174554,13.532725807365138,8.547916364059079,11.447455381858378,2.899411968360137
BobbyPoffGaming,292026960,202440,5298,1442,343082,405497,62415,1,1,93598.38461538461,64.88461538461539,4.05497,0.0006934812760055479,12.9128687542365,7.273786317844895,11.446768403934113,4.1726105445244865
ì†Œí’ì™”ë‹ˆ (yumyumyu77),291991140,122685,13222,2380,305578,320177,14599,1,0,93586.90384615384,39.32211538461539,3.20177,0.0004201680672268908,12.676629246858662,7.77485576666552,11.446645736502932,3.671787093033656
agustin51,291295275,76815,33345,3792,662469,1050653,388184,1,0,93363.87019230769,24.620192307692307,10.50653,0.00026371308016877635,13.864922433592984,8.240648863374913,11.444259720603235,3.203566931761232
imls,290959140,82695,16356,3518,637895,658806,20911,1,0,93256.13461538461,26.504807692307693,6.58806,0.0002842524161455372,13.398184384712273,8.165647925297504,11.443105122102365,3.2773261388883657
robinsongz,290413170,104445,13193,2780,90632,129661,39029,1,0,93081.14423076923,33.47596153846154,1.29661,0.00035971223021582735,11.772678631178037,7.930206206684683,11.44122691032272,3.510827615241229
Fakturka,289991745,219480,4253,1321,64830,96908,32078,1,0,92946.07211538461,70.34615384615384,0.96908,0.000757002271006813,11.481517353810549,7.186144304522325,11.439774734218874,4.253428110369383
StRoGo1337,289369890,53100,20278,5449,419329,502098,82769,0,0,92746.75961538461,17.01923076923077,5.02098,0.00018351991191044228,13.126550598744599,8.603187384583098,11.437628043098027,2.8343439264265022
Reborn,288442080,94800,62536,3042,2410773,2580755,169982,1,0,92449.38461538461,30.384615384615383,25.80755,0.0003287310979618672,14.763592549747251,8.020270472819238,11.434416580388408,3.4139364074395853
FarfadoxVEVO,288371550,68430,80328,4214,1273499,1601674,328175,1,0,92426.77884615384,21.932692307692307,16.01674,0.00023730422401518748,14.286559890271935,8.346167594364134,11.434172029994023,3.087978323143015
